,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
10,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,456232f7-d2ee-47c2-820a-39488e0edda0,EasyTriage2021_02_18_v4,Quoted Sources,4,,{},2,2075,2135,Spokeswoman of the Russian Foreign Ministry Mariya Zakharova
11,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,456232f7-d2ee-47c2-820a-39488e0edda0,EasyTriage2021_02_18_v4,Quoted Sources,4,,{},2,2136,2250,claimed that the voting in Veneto evidences that anti-Russian propaganda in the West prove to be counterproductive
12,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,4d2ecb48-090c-43ee-9249-379ac3b93b36,EasyTriage2021_02_18_v4,Language,1,,{},1,155,173,adopted resolution
13,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,865f7776-aebf-49fd-92ff-30dac157aec0,EasyTriage2021_02_18_v4,Language,2,,{},1,204,210,status
14,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,1bdfafa7-5f8b-41ea-a233-456e7804a2ab,EasyTriage2021_02_18_v4,Language,3,,{},1,1127,1155,lead double-standards policy
15,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,6b7f6701-43c1-463d-ba8f-a3fbda155ed3,EasyTriage2021_02_18_v4,Language,4,,{},1,1224,1250,recognize right of nations
16,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,6bd8f54b-989d-413b-bf94-915a10bf2eeb,Schmidt_EasyTriagev5.IAA,b78796b7-7911-4f62-b829-f8467fd6a066,Copied from  241 (Elaine B. Kliner) at 2021-05-25T205003,True,768e6a9c-0cbf-41b8-b6ea-78fa8aa03d20,b1cf87d7-d177-4c86-8bd4-56e1dd3474b9,EasyTriage2021_02_18_v4,Language,5,,{},1,2221,2226,prove
0,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,30392332-22bd-41a5-92d9-d96fbc2f3e93,Copied from  230 (Nick_Admin) at 2021-04-20T020811,True,53adc9d7-4c17-4ec1-82e0-aa7b4421c958,594dc1d7-5d5a-4bc5-a773-359f92a742fe,HardTriage2021_03_12,Arguments,1,,{},3,116,1677,"The Italian Regional Council of Veneto adopted resolution on recognition of the Crimean status as well as sanctions abolition the EU had imposed on Russia as a result of the Ukrainian crisis.\n\nParliament of the Veneto region called on the country's government to recognize Crimea as part of Russia and attain speedy lift of sanctions, Luciano Sandona, one of the authors of the resolution claimed.\n\n27 out of 51 members of the Regional Council voted for, 9 stood against and 1 abstained.\n\nThat is the first region in the EU to recognize Crimea as part of the Russian Federation.\n\nAccording to the resolution, Roberto Ciambetti, President of the Council and Luca Zaia, President of Veneto are authorized to actively work with the government and parliament of Italy, and the EU institutions aiming at reconsideration of relations between the EU and Russia, as well as assist creation of a committee which will gather signatures to lift anti-Russian sanctions.\n\nIt is noted in the resolution that the EU and Italy lead double-standards policy concerning Crimea, given geopolitical grounds, as well as refuse to recognize right of nations to self-determination, which is fixed by international law, regarding the Crimean peninsula and recognize Kosovo at the same time.\n\n""The EU and Italy totally ignore almost unanimous will of the Crimean people and the Parliament, as well as historical and cultural compounds, which facilitate this choice,"" the document stated.\n\nIt is also pointed out that the ""Italian export lost 3.6bln euros"" because of the sanctions regime"
1,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,30392332-22bd-41a5-92d9-d96fbc2f3e93,Copied from  230 (Nick_Admin) at 2021-04-20T020811,True,53adc9d7-4c17-4ec1-82e0-aa7b4421c958,594dc1d7-5d5a-4bc5-a773-359f92a742fe,HardTriage2021_03_12,Arguments,1,,{},3,1681,1876,"Such regions as Lombardia, Emilia-Romagna and Veneto have the greatest losses given a ban on trading with Russia, as namely these three regions suffered over 72% of the export reduction to Russia"
2,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,30392332-22bd-41a5-92d9-d96fbc2f3e93,Copied from  230 (Nick_Admin) at 2021-04-20T020811,True,53adc9d7-4c17-4ec1-82e0-aa7b4421c958,594dc1d7-5d5a-4bc5-a773-359f92a742fe,HardTriage2021_03_12,Arguments,1,,{},3,2075,2250,Spokeswoman of the Russian Foreign Ministry Mariya Zakharova claimed that the voting in Veneto evidences that anti-Russian propaganda in the West prove to be counterproductive
3,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,30392332-22bd-41a5-92d9-d96fbc2f3e93,Copied from  230 (Nick_Admin) at 2021-04-20T020811,True,53adc9d7-4c17-4ec1-82e0-aa7b4421c958,c24f0086-d616-4d6f-8c06-5cd48b774c73,HardTriage2021_03_12,Evidence,1,,{},2,1612,1677,"Italian export lost 3.6bln euros"" because of the sanctions regime"
4,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,30392332-22bd-41a5-92d9-d96fbc2f3e93,Copied from  230 (Nick_Admin) at 2021-04-20T020811,True,53adc9d7-4c17-4ec1-82e0-aa7b4421c958,c24f0086-d616-4d6f-8c06-5cd48b774c73,HardTriage2021_03_12,Evidence,1,,{},2,1681,1876,"Such regions as Lombardia, Emilia-Romagna and Veneto have the greatest losses given a ban on trading with Russia, as namely these three regions suffered over 72% of the export reduction to Russia"
5,ESTF_Articles/2021-03-10/FirstShotFiredEuropeRecognizes.txt.txt,530712114,FirstShotFiredEuropeRecognizes.txt.txt,a06ca613fe2c7f47e4c8c32c540b6850cc3fb61559d90ebbc835f2e52e19c029,2252,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,30392332-22bd-41a5-92d9-d96fbc2f3e93,Copied from  230 (Nick_Admin) at 2021-04-20T020811,True,53adc9d7-4c17-4ec1-82e0-aa7b4421c958,dc1238fa-23f1-4d8a-b21d-a93fa3586e86,HardTriage2021_03_12,Reasoning,1,,{},1,2149,2250,the voting in Veneto evidences that anti-Russian propaganda in the West prove to be counterproductive
