highlight_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,highlight_count,start_pos,end_pos,target_text
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,4923da67-1994-423f-9423-f04054db7829,Form.2020_03txt,Arguments,1,7,699,1058,"The prospects for a global pandemic are surprisingly true. In a chapter entitled \u201cA Possible Outbreak of a Global Pandemic,\u201d CIA experts described a scenario very close to COVID-19.\n\nThey foresaw ""the emergence of a new, highly contagious, virulent respiratory disease in humans for which there is no adequate treatment and which could cause a global pandemic"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,4923da67-1994-423f-9423-f04054db7829,Form.2020_03txt,Arguments,1,7,1565,1600,No one will be ready for a pandemic
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,4923da67-1994-423f-9423-f04054db7829,Form.2020_03txt,Arguments,1,7,1624,1879,"The country of origin probably will not have adequate means of detection, so it will take a long time to detect the disease. Laboratories will need weeks to get the final results confirming the existence of the disease, which could develop into a pandemic"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,4923da67-1994-423f-9423-f04054db7829,Form.2020_03txt,Arguments,1,7,1931,2436,"Despite restrictions on international movement, travelers with few or no symptoms can carry the virus to other continents. There will be more and more patients, and new cases will appear every month.\u201d\n\nThe report predicts areas and circumstances of the emergence of new viruses:\n""If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,4923da67-1994-423f-9423-f04054db7829,Form.2020_03txt,Arguments,1,7,2636,2826,"In the rest of the world, there will be a degradation of vital infrastructure, there will be economic losses on a global scale , about one third of the population will go through the disease"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,4923da67-1994-423f-9423-f04054db7829,Form.2020_03txt,Arguments,1,7,2874,3146,"If this disease appears by 2020, internal and cross-border tensions and conflicts will spread. Countries with insufficient capabilities will seek to control population movements in order to avoid infection or to maintain access to natural resources, \u201d the report concludes"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,eea6de89-48af-4ab6-ba77-37e4109cc8fc,Form.2020_03txt,Arguments,2,2,3149,3291,"As reported by Pravda.Ru, an official spokesman for the Chinese Foreign Ministry said that the US military brought the COVID-19 virus to Wuhan"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,3b1ddace-878c-4c64-a6a1-1e25f355f44f,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-19 15:43:21.602256,2020-03-19 16:23:39.746912,2418.144656,eea6de89-48af-4ab6-ba77-37e4109cc8fc,Form.2020_03txt,Arguments,2,2,3294,3608,"In the scientific journal Nature Medicine for 2015, they found an article stating that American scientists artificially created a hybrid version of coronavirus in different animals, for example, bats. It is further described that back in 2013 they were studying the possibility of transmitting this virus to humans"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,373,413,The report was written in September 2005
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,183,259,"2005 CIA report appeared on the subject \u201cWhat will the world be like in 2020"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,262,370,"There, with striking accuracy, the current scenario for the development of the COVID19 pandemic is described"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,758,879,"In a chapter entitled \u201cA Possible Outbreak of a Global Pandemic,\u201d CIA experts described a scenario very close to COVID-19"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,2133,2436,"The report predicts areas and circumstances of the emergence of new viruses:\n""If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,2459,2632,"according to a CIA report, "" from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,2874,3146,"If this disease appears by 2020, internal and cross-border tensions and conflicts will spread. Countries with insufficient capabilities will seek to control population movements in order to avoid infection or to maintain access to natural resources, \u201d the report concludes"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,aaf8e153-126e-40c4-80df-bf4f9874e4b3,Form.2020_03txt,Quoted Sources,2,1,113,131,In social networks
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d3eac2b6-e13b-4297-83f8-5beaf476d832,Form.2020_03txt,Quoted Sources,3,1,136,162,small Western publications
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,e291b10e-5700-4ab3-8a3b-617456dccdee,Form.2020_03txt,Quoted Sources,4,2,422,527,"voiced by the Frenchman Alexander Adler in his book \u201cThe New CIA Report on What the World Will Be in 2020"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,e291b10e-5700-4ab3-8a3b-617456dccdee,Form.2020_03txt,Quoted Sources,4,2,531,589,The book was published in Western countries in 2005 - 2009
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,3004bb6b-141d-4c15-a088-68a7d222806e,Form.2020_03txt,Quoted Sources,5,4,882,1512,"They foresaw ""the emergence of a new, highly contagious, virulent respiratory disease in humans for which there is no adequate treatment and which could cause a global pandemic .""\n\n\u201cThe emergence of a pandemic depends on the natural genetic mutation, on the recombination of viral strains already in circulation, or on the emergence of a new pathogenic factor in the human population. Highly pathogenic avian influenza strains such as H5N1 are likely candidates for this type of transformation, but other pathogens, such as the severe acute respiratory syndrome coronavirus and some influenza strains will have the same properties"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,3004bb6b-141d-4c15-a088-68a7d222806e,Form.2020_03txt,Quoted Sources,5,4,1547,1552,Visao
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,3004bb6b-141d-4c15-a088-68a7d222806e,Form.2020_03txt,Quoted Sources,5,4,1624,1879,"The country of origin probably will not have adequate means of detection, so it will take a long time to detect the disease. Laboratories will need weeks to get the final results confirming the existence of the disease, which could develop into a pandemic"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,3004bb6b-141d-4c15-a088-68a7d222806e,Form.2020_03txt,Quoted Sources,5,4,1931,2129,"Despite restrictions on international movement, travelers with few or no symptoms can carry the virus to other continents. There will be more and more patients, and new cases will appear every month"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,e2383243-6760-4676-b0c3-02db872acb61,Form.2020_03txt,Quoted Sources,6,1,1515,1539,the Portuguese newspaper
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,5b9aacba-6ad7-4ef8-818c-2b6cb29c7ddd,Form.2020_03txt,Quoted Sources,7,1,3149,3291,"As reported by Pravda.Ru, an official spokesman for the Chinese Foreign Ministry said that the US military brought the COVID-19 virus to Wuhan"
