highlight_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,highlight_count,submitted_tua
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d04c1ce2-7a42-4690-b666-275cd2200514,Form.2020_03txt,Quoted Sources,1,7,"[{""start"": 373, ""case_number"": 1, ""end"": 413, ""text"": ""The report was written in September 2005""}, {""start"": 183, ""case_number"": 1, ""end"": 259, ""text"": ""2005 CIA report appeared on the subject \u201cWhat will the world be like in 2020""}, {""start"": 262, ""case_number"": 1, ""end"": 370, ""text"": ""There, with striking accuracy, the current scenario for the development of the COVID19 pandemic is described""}, {""start"": 758, ""case_number"": 1, ""end"": 879, ""text"": ""In a chapter entitled \u201cA Possible Outbreak of a Global Pandemic,\u201d CIA experts described a scenario very close to COVID-19""}, {""start"": 2133, ""case_number"": 1, ""end"": 2436, ""text"": ""The report predicts areas and circumstances of the emergence of new viruses:\n\""If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock""}, {""start"": 2459, ""case_number"": 1, ""end"": 2632, ""text"": ""according to a CIA report, \"" from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions""}, {""start"": 2874, ""case_number"": 1, ""end"": 3146, ""text"": ""If this disease appears by 2020, internal and cross-border tensions and conflicts will spread. Countries with insufficient capabilities will seek to control population movements in order to avoid infection or to maintain access to natural resources, \u201d the report concludes""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,aaf8e153-126e-40c4-80df-bf4f9874e4b3,Form.2020_03txt,Quoted Sources,2,1,"[{""start"": 113, ""case_number"": 2, ""end"": 131, ""text"": ""In social networks""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,d3eac2b6-e13b-4297-83f8-5beaf476d832,Form.2020_03txt,Quoted Sources,3,1,"[{""start"": 136, ""case_number"": 3, ""end"": 162, ""text"": ""small Western publications""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,e291b10e-5700-4ab3-8a3b-617456dccdee,Form.2020_03txt,Quoted Sources,4,2,"[{""start"": 422, ""case_number"": 4, ""end"": 527, ""text"": ""voiced by the Frenchman Alexander Adler in his book \u201cThe New CIA Report on What the World Will Be in 2020""}, {""start"": 531, ""case_number"": 4, ""end"": 589, ""text"": ""The book was published in Western countries in 2005 - 2009""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,3004bb6b-141d-4c15-a088-68a7d222806e,Form.2020_03txt,Quoted Sources,5,4,"[{""start"": 882, ""case_number"": 5, ""end"": 1512, ""text"": ""They foresaw \""the emergence of a new, highly contagious, virulent respiratory disease in humans for which there is no adequate treatment and which could cause a global pandemic .\""\n\n\u201cThe emergence of a pandemic depends on the natural genetic mutation, on the recombination of viral strains already in circulation, or on the emergence of a new pathogenic factor in the human population. Highly pathogenic avian influenza strains such as H5N1 are likely candidates for this type of transformation, but other pathogens, such as the severe acute respiratory syndrome coronavirus and some influenza strains will have the same properties""}, {""start"": 1547, ""case_number"": 5, ""end"": 1552, ""text"": ""Visao""}, {""start"": 1624, ""case_number"": 5, ""end"": 1879, ""text"": ""The country of origin probably will not have adequate means of detection, so it will take a long time to detect the disease. Laboratories will need weeks to get the final results confirming the existence of the disease, which could develop into a pandemic""}, {""start"": 1931, ""case_number"": 5, ""end"": 2129, ""text"": ""Despite restrictions on international movement, travelers with few or no symptoms can carry the virus to other continents. There will be more and more patients, and new cases will appear every month""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,e2383243-6760-4676-b0c3-02db872acb61,Form.2020_03txt,Quoted Sources,6,1,"[{""start"": 1515, ""case_number"": 6, ""end"": 1539, ""text"": ""the Portuguese newspaper""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,5b9aacba-6ad7-4ef8-818c-2b6cb29c7ddd,Form.2020_03txt,Quoted Sources,7,1,"[{""start"": 3149, ""case_number"": 7, ""end"": 3291, ""text"": ""As reported by Pravda.Ru, an official spokesman for the Chinese Foreign Ministry said that the US military brought the COVID-19 virus to Wuhan""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,393663ad-f77a-4011-8cf4-c5be90575e6d,Form.2020_03txt,Quoted Sources,8,1,"[{""start"": 3294, ""case_number"": 8, ""end"": 3608, ""text"": ""In the scientific journal Nature Medicine for 2015, they found an article stating that American scientists artificially created a hybrid version of coronavirus in different animals, for example, bats. It is further described that back in 2013 they were studying the possibility of transmitting this virus to humans""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,1eb2e75a-1175-4b12-95c1-35d471c99892,Form.2020_03txt,Quoted Sources,9,1,"[{""start"": 3623, ""case_number"": 9, ""end"": 3724, ""text"": ""the United States reported that they created an experimental coronavirus vaccine and began testing it""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,4277518b-f115-446a-b6a0-cda9bc26e1c6,Form.2020_03txt,Assertions,1,1,"[{""start"": 3726, ""case_number"": 1, ""end"": 3811, ""text"": ""It is natural to assume who will be the beneficiary of the huge profits from its sale""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,4c4e32bb-ccb6-4b72-8226-70016c0e597c,Form.2020_03txt,Assertions,2,1,"[{""start"": 3240, ""case_number"": 2, ""end"": 3291, ""text"": ""the US military brought the COVID-19 virus to Wuhan""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,09f07415-7f93-4117-a522-2dd22599700b,Form.2020_03txt,Arguments,1,1,"[{""start"": 113, ""case_number"": 1, ""end"": 259, ""text"": ""In social networks and small Western publications, a retelling of the 2005 CIA report appeared on the subject \u201cWhat will the world be like in 2020""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,ff761c1c-d929-4b6f-ace0-b5bad5276a78,Form.2020_03txt,Arguments,2,4,"[{""start"": 262, ""case_number"": 2, ""end"": 370, ""text"": ""There, with striking accuracy, the current scenario for the development of the COVID19 pandemic is described""}, {""start"": 758, ""case_number"": 2, ""end"": 879, ""text"": ""In a chapter entitled \u201cA Possible Outbreak of a Global Pandemic,\u201d CIA experts described a scenario very close to COVID-19""}, {""start"": 882, ""case_number"": 2, ""end"": 1512, ""text"": ""They foresaw \""the emergence of a new, highly contagious, virulent respiratory disease in humans for which there is no adequate treatment and which could cause a global pandemic .\""\n\n\u201cThe emergence of a pandemic depends on the natural genetic mutation, on the recombination of viral strains already in circulation, or on the emergence of a new pathogenic factor in the human population. Highly pathogenic avian influenza strains such as H5N1 are likely candidates for this type of transformation, but other pathogens, such as the severe acute respiratory syndrome coronavirus and some influenza strains will have the same properties""}, {""start"": 1624, ""case_number"": 2, ""end"": 2436, ""text"": ""The country of origin probably will not have adequate means of detection, so it will take a long time to detect the disease. Laboratories will need weeks to get the final results confirming the existence of the disease, which could develop into a pandemic.\u201d\n\nA global infection scenario is also described:\n\u201cDespite restrictions on international movement, travelers with few or no symptoms can carry the virus to other continents. There will be more and more patients, and new cases will appear every month.\u201d\n\nThe report predicts areas and circumstances of the emergence of new viruses:\n\""If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,5b6660f6-b336-42ce-ba47-4a572ccd91f0,Form.2020_03txt,Arguments,3,1,"[{""start"": 2440, ""case_number"": 3, ""end"": 3146, ""text"": ""In the worst case, according to a CIA report, \"" from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions.\""\n\nIn the rest of the world, there will be a degradation of vital infrastructure, there will be economic losses on a global scale , about one third of the population will go through the disease.\n\nThe result is clear: tensions and conflicts\n\u201cIf this disease appears by 2020, internal and cross-border tensions and conflicts will spread. Countries with insufficient capabilities will seek to control population movements in order to avoid infection or to maintain access to natural resources, \u201d the report concludes""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,8184bb75-e9d1-4a65-8d85-cef029222abb,Form.2020_03txt,Needs Fact-Check,1,1,"[{""start"": 3294, ""case_number"": 1, ""end"": 3608, ""text"": ""In the scientific journal Nature Medicine for 2015, they found an article stating that American scientists artificially created a hybrid version of coronavirus in different animals, for example, bats. It is further described that back in 2013 they were studying the possibility of transmitting this virus to humans""}]"
a6b4bf8a-e6b3-4ab7-93cc-cda717a321b8,https://pe.goodlylabs.org/project/Covid_Form1.0/task/2743,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,16,ad2b9641-7b12-4c8b-9145-a2c9a04d34b2,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-19 17:03:03.105138,2020-03-19 17:29:01.740860,1558.635722,694c086d-333e-4ead-982c-172fdca047bf,Form.2020_03txt,Needs Fact-Check,2,1,"[{""start"": 3612, ""case_number"": 2, ""end"": 3724, ""text"": ""On Monday, the United States reported that they created an experimental coronavirus vaccine and began testing it""}]"
