highlight_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,highlight_count,start_pos,end_pos,target_text
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,80420975-9d68-484e-b3a6-a08019090f04,Semantics2020_03,Language,4,1,422,431,voiced by
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,501ca247-2217-4981-8337-5c4b164b188c,Semantics2020_03,Language,5,1,596,606,department
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,46bae7c6-b1c4-4501-aef0-71dc9c0c7e39,Semantics2020_03,Language,6,1,752,756,true
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,ea628130-40b4-4055-b129-99f4bf9ad26d,Semantics2020_03,Language,7,1,1103,1106,the
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,1e8df8ac-f08f-4152-95fd-97f207f725c8,Semantics2020_03,Language,8,1,1565,1600,No one will be ready for a pandemic
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,7a2a6480-f875-4ccb-8bfe-427b6d27c755,Semantics2020_03,Language,9,1,3495,3518,It is further described
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,725907a6-a742-43c1-8790-f83c9a057010,Semantics2020_03,Language,10,1,3537,3541,they
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,036d7747-20c9-4973-9153-67541cd5c18b,Semantics2020_03,Reasoning,1,1,373,527,"The report was written in September 2005 and was voiced by the Frenchman Alexander Adler in his book \u201cThe New CIA Report on What the World Will Be in 2020"
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,4c856230-bfe7-4515-ba1a-e41a1527fe89,Semantics2020_03,Reasoning,2,1,2440,2632,"In the worst case, according to a CIA report, "" from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,505a97c3-57f9-4944-82de-fdfa97b39687,Semantics2020_03,Reasoning,3,2,3294,3608,"In the scientific journal Nature Medicine for 2015, they found an article stating that American scientists artificially created a hybrid version of coronavirus in different animals, for example, bats. It is further described that back in 2013 they were studying the possibility of transmitting this virus to humans"
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,505a97c3-57f9-4944-82de-fdfa97b39687,Semantics2020_03,Reasoning,3,2,3612,3811,"On Monday, the United States reported that they created an experimental coronavirus vaccine and began testing it. It is natural to assume who will be the beneficiary of the huge profits from its sale"
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,92e7cbbf-794e-4fdb-b5e4-938148181630,Semantics2020_03,Probability,1,2,1326,1343,likely candidates
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,92e7cbbf-794e-4fdb-b5e4-938148181630,Semantics2020_03,Probability,1,2,1565,1600,No one will be ready for a pandemic
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,1deadaf9-d962-4021-94cd-936c3dbc35a2,Semantics2020_03,Probability,2,1,1646,1654,probably
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,1701,1708,it will
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,1762,1777,will need weeks
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2013,2022,can carry
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2054,2067,There will be
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2096,2117,new cases will appear
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2580,2612,the number of deaths will amount
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2662,2689,there will be a degradation
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2715,2744,there will be economic losses
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,8bdd22d5-0e5d-4065-9da2-feecd257d10b,Semantics2020_03,Probability,3,9,2799,2814,will go through
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,483e3fc8-7af9-4684-ad15-dbe3c2a3d5dd,Semantics2020_03,Probability,4,2,1850,1863,could develop
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,483e3fc8-7af9-4684-ad15-dbe3c2a3d5dd,Semantics2020_03,Probability,4,2,2493,2573,ten to several hundred million Westerners will become infected with this disease
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,cefd4f95-8dd4-4e25-8571-c1b8a3a82c06,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-17 23:13:47.105956,2020-03-18 00:09:05.013510,3317.907554,6a8eb988-2542-4f43-b2a7-e87cfafc0c30,Semantics2020_03,Probability,5,1,2765,2780,about one third
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,a8ccf34e-5c51-4907-8ce2-12303f01f69a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-17 23:39:26.130909,2020-03-18 00:09:17.412675,1791.281766,51c22530-dace-458b-a69c-17e560287d79,Semantics2020_03,Language,1,6,1058,1060, .
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,a8ccf34e-5c51-4907-8ce2-12303f01f69a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-17 23:39:26.130909,2020-03-18 00:09:17.412675,1791.281766,51c22530-dace-458b-a69c-17e560287d79,Semantics2020_03,Language,1,6,1512,1515,", """
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,a8ccf34e-5c51-4907-8ce2-12303f01f69a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-17 23:39:26.130909,2020-03-18 00:09:17.412675,1791.281766,51c22530-dace-458b-a69c-17e560287d79,Semantics2020_03,Language,1,6,2573,2576," , "
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,a8ccf34e-5c51-4907-8ce2-12303f01f69a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-17 23:39:26.130909,2020-03-18 00:09:17.412675,1791.281766,51c22530-dace-458b-a69c-17e560287d79,Semantics2020_03,Language,1,6,2486,2488,""" "
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,a8ccf34e-5c51-4907-8ce2-12303f01f69a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-17 23:39:26.130909,2020-03-18 00:09:17.412675,1791.281766,51c22530-dace-458b-a69c-17e560287d79,Semantics2020_03,Language,1,6,259,261,"\u201d."
ec2f8acd-f57b-4033-94ba-7d454a30c1ec,https://pe.goodlylabs.org/project/Covid_Semantics1.0/task/2740,,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,11,18,a8ccf34e-5c51-4907-8ce2-12303f01f69a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-17 23:39:26.130909,2020-03-18 00:09:17.412675,1791.281766,51c22530-dace-458b-a69c-17e560287d79,Semantics2020_03,Language,1,6,527,530,"\u201d ."
