namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,20c7086d-4eb3-406a-8166-183b36bff229,95dc40d9-3710-47d7-abf0-24b825a1d0c5,2020-06-16 22:44:34.766965,2020-06-16 22:48:58.965636,264.198671,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A5,5: Middling difficulty,73d8f381-e2b9-41fd-ac96-e17752b6c26a,8b277518-61a9-47f5-9d36-dc7611cc75db,5: Middling difficulty,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,20c7086d-4eb3-406a-8166-183b36bff229,95dc40d9-3710-47d7-abf0-24b825a1d0c5,2020-06-16 22:44:34.766965,2020-06-16 22:48:58.965636,264.198671,Evidence Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A7,7,d5cfa621-a240-4ac2-b702-13d7117a947a,310f9757-4356-4fd4-b8ee-353313c4b40d,7,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A1,"General Causation (In general, X causes Y.)",73d7a14a-9ec6-404c-b2b7-a55508af3b76,259e5784-9249-49cc-98c4-ef653c95b656,"General Causation (In general, X causes Y.)",1,2,5859,6096,"modern technology is no substitute for human touch, such as holding hands, hugging or massage, which studies suggest can affect health, including possibly\xa0lowering blood pressure\xa0and\xa0reducing the severity of symptoms from the common cold"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A1,"General Causation (In general, X causes Y.)",73d7a14a-9ec6-404c-b2b7-a55508af3b76,259e5784-9249-49cc-98c4-ef653c95b656,"General Causation (In general, X causes Y.)",1,2,6469,6665,"His work suggests, for instance, that\xa0handholding can reduce physical pain.\nEven touch that comes from a hospital worker in protective gear instead of a loved one is better than nothing, Coan says"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A5,An experimental study was conducted (natural experiments OK),780989ca-2765-4989-9cc3-08f3874489e0,fff751ae-0082-4e48-8777-9de5c26a3d2a,An experimental study was conducted (natural experiments OK),1,1,5954,5975,which studies suggest
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A3,The correlation appears across multiple independent contexts,fee5e5ec-ce13-43e7-aca6-5babee4eb8a5,1d58bb6a-9126-48dd-84b9-2be324419809,The correlation appears across multiple independent contexts,1,1,5954,5975,which studies suggest
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A4,A plausible mechanism is proposed,0546a258-029e-46ed-a84f-9ea36d69a770,210d4456-58de-4daa-8b7b-6ec36f692981,A plausible mechanism is proposed,1,2,5859,6096,"modern technology is no substitute for human touch, such as holding hands, hugging or massage, which studies suggest can affect health, including possibly\xa0lowering blood pressure\xa0and\xa0reducing the severity of symptoms from the common cold"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A4,A plausible mechanism is proposed,0546a258-029e-46ed-a84f-9ea36d69a770,210d4456-58de-4daa-8b7b-6ec36f692981,A plausible mechanism is proposed,1,2,6545,6654,Even touch that comes from a hospital worker in protective gear instead of a loved one is better than nothing
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A7,Experts are cited,c51b597d-2d96-4337-affe-b92836a08869,d89c4727-5401-4620-9c70-903de559fe9f,Experts are cited,1,2,6545,6665,"Even touch that comes from a hospital worker in protective gear instead of a loved one is better than nothing, Coan says"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A7,Experts are cited,c51b597d-2d96-4337-affe-b92836a08869,d89c4727-5401-4620-9c70-903de559fe9f,Experts are cited,1,2,6469,6543,"His work suggests, for instance, that\xa0handholding can reduce physical pain"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q4,How representative is the sample of the population that the claim is made about?,T1.Q4.A6,Can't tell; not enough info,7369a857-fd09-4a36-8e26-e64e8d5a6641,a43ecb03-0eea-488e-b2a8-0259f77dbeb5,Can't tell; not enough info,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q5,"Was there an adequate control? If so, highlight section.",T1.Q5.A5,Can't tell; not enough info,ddb82ce8-8e29-4dfe-9aef-30e54ef42fef,eea0f8e6-4eba-4fdf-9f7c-e1308c53a1b2,Can't tell; not enough info,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q7,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q7.A1,placeholder answer for TEXT,682be4e9-7e39-45b2-82e6-9f6300bb173c,aedb082e-2488-4082-a4d8-3e44ea319c9a,"People do not need touch to feel better, but maybe just the presence of another.",0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q8,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q8.A4,Somewhat less likely,5f82927d-95d4-4506-9d68-259aa66fcc69,0e600d5b-1404-4577-a18a-929dd6834af5,Somewhat less likely,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A3,No,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,ddcece86-9169-4f8b-849d-1e5b9c2927e8,No,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A4,"No, not at all",e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,8c87f593-d52d-4225-b327-026854a1da59,"No, not at all",0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,79826d5e-97f6-4cb3-aea0-e5fe66a344aa,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2896,5519e901-fe21-4b8e-82e4-b8c59ecb4e92,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,3,dd0cbd92-dcc5-4019-ba59-520c0863946e,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-16 23:06:35.231733,2020-06-16 23:27:44.522046,1269.290313,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A5,5: Middling difficulty,73d8f381-e2b9-41fd-ac96-e17752b6c26a,01dd8fd6-6f28-4382-ae53-d721bbeafaf5,5: Middling difficulty,0,0,0,0,
